date,product_id,store_id,category,units_sold,price,cost,discount_pct,is_promotion,is_holiday,inventory_level,competitor_price,weather_temp,day_of_week,week_of_year,month
2022-09-29,P103,S3,Grocery,47,73.84,46.25,0,0,0,137,78.36,19.1,3,39,9
2022-09-29,P104,S1,Fashion,40,32.66,21.16,0,0,0,67,34.74,18.6,3,39,9
2022-09-29,P104,S2,Fashion,62,45.92,35.54,20,1,0,206,46.21,28.9,3,39,9
2022-09-29,P104,S3,Fashion,98,66.03,41.87,10,1,0,107,66.26,30.7,3,39,9
2022-09-29,P105,S1,Fashion,131,89.28,58.66,10,1,0,205,94.64,29.2,3,39,9
2022-09-29,P105,S2,Fashion,95,31.9,23.38,0,0,0,327,31.85,24.3,3,39,9
2022-09-29,P105,S3,Fashion,85,91.46,71.53,5,1,0,366,99.94,11.7,3,39,9
2022-09-30,P101,S1,Electronics,105,38.36,25.93,0,0,0,462,41.29,18.3,4,39,9
2022-09-30,P101,S2,Electronics,88,87.19,55.29,20,1,0,266,78.63,29.4,4,39,9
2022-09-30,P101,S3,Electronics,85,78.01,59.71,15,1,0,359,82.05,32.6,4,39,9
2022-09-30,P102,S1,Electronics,80,32.01,23.03,20,1,0,291,34.95,26.6,4,39,9
2022-09-30,P102,S2,Electronics,91,51.35,31.5,20,1,0,271,51.33,22.7,4,39,9
2022-09-30,P102,S3,Electronics,87,51.85,32.68,5,1,0,146,54.98,16.2,4,39,9
2022-09-30,P103,S1,Grocery,115,69.44,48.44,20,1,0,446,76.18,21.9,4,39,9
2022-09-30,P103,S2,Grocery,51,68.51,48.06,0,0,0,435,62.65,14.4,4,39,9
2022-09-30,P103,S3,Grocery,56,68.5,41.31,0,0,1,133,70.94,27.3,4,39,9
2022-09-30,P104,S1,Fashion,55,99.93,65.42,10,1,0,301,96.55,11.3,4,39,9
2022-09-30,P104,S2,Fashion,60,33.1,25.75,10,1,0,426,32.22,29.9,4,39,9
2022-09-30,P104,S3,Fashion,60,26.99,18.85,15,1,0,485,29.28,28.7,4,39,9
2022-09-30,P105,S1,Fashion,79,36.15,26.1,0,0,0,160,39.08,32.7,4,39,9
2022-09-30,P105,S2,Fashion,77,83.11,61.36,15,1,0,135,89.76,36.4,4,39,9
2022-09-30,P105,S3,Fashion,118,95.8,62.1,15,1,0,231,93.71,32.6,4,39,9
2022-10-01,P101,S1,Electronics,175,69.97,49.18,20,1,0,198,63.07,14.0,5,39,10
2022-10-01,P101,S2,Electronics,169,38.55,23.51,20,1,0,423,40.8,14.8,5,39,10
2022-10-01,P101,S3,Electronics,125,35.15,25.41,20,1,0,420,35.56,26.6,5,39,10
2022-10-01,P102,S1,Electronics,77,47.73,29.26,5,1,0,211,45.56,18.6,5,39,10
2022-10-01,P102,S2,Electronics,118,32.49,25.79,5,1,0,188,30.13,24.6,5,39,10
2022-10-01,P102,S3,Electronics,87,65.86,47.58,15,1,0,275,67.03,31.5,5,39,10
2022-10-01,P103,S1,Grocery,161,89.57,67.26,5,1,0,416,93.12,13.0,5,39,10
2022-10-01,P103,S2,Grocery,54,25.18,18.76,20,1,0,424,25.24,15.4,5,39,10
2022-10-01,P103,S3,Grocery,193,22.95,14.83,10,1,0,474,24.99,34.1,5,39,10
2022-10-01,P104,S1,Fashion,132,47.52,32.15,20,1,0,172,43.74,17.3,5,39,10
2022-10-01,P104,S2,Fashion,80,53.64,36.33,15,1,0,434,48.91,39.2,5,39,10
2022-10-01,P104,S3,Fashion,73,33.02,24.22,5,1,0,122,32.35,23.9,5,39,10
2022-10-01,P105,S1,Fashion,48,46.26,35.59,10,1,0,376,44.46,20.2,5,39,10
2022-10-01,P105,S2,Fashion,66,93.76,71.64,20,1,0,400,84.69,22.3,5,39,10
2022-10-01,P105,S3,Fashion,184,58.08,38.54,10,1,0,450,55.98,20.6,5,39,10
2022-10-02,P101,S1,Electronics,129,58.2,45.35,15,1,0,280,54.27,16.1,6,39,10
2022-10-02,P101,S2,Electronics,78,26.17,17.71,5,1,0,380,23.88,31.3,6,39,10
2022-10-02,P101,S3,Electronics,53,47.85,28.89,20,1,0,142,46.18,12.9,6,39,10
2022-10-02,P102,S1,Electronics,33,40.43,30.09,20,1,0,372,40.28,34.9,6,39,10
2022-10-02,P102,S2,Electronics,177,89.75,63.08,5,1,1,461,91.63,28.3,6,39,10
2022-10-02,P102,S3,Electronics,91,43.22,34.2,5,1,0,197,45.07,11.2,6,39,10
2022-10-02,P103,S1,Grocery,81,74.52,51.28,5,1,0,107,71.75,20.6,6,39,10
2022-10-02,P103,S2,Grocery,88,77.91,58.8,20,1,0,212,76.83,39.8,6,39,10
2022-10-02,P103,S3,Grocery,82,79.43,58.7,0,0,0,487,74.92,34.2,6,39,10
2022-10-02,P104,S1,Fashion,80,66.22,42.97,20,1,0,76,66.57,23.1,6,39,10
2022-10-02,P104,S2,Fashion,126,43.63,33.7,0,0,0,434,43.85,15.4,6,39,10
2022-10-02,P104,S3,Fashion,106,83.15,57.07,0,0,0,227,85.86,22.7,6,39,10
2022-10-02,P105,S1,Fashion,76,39.45,28.69,20,1,0,430,40.62,27.5,6,39,10
2022-10-02,P105,S2,Fashion,40,45.5,33.16,15,1,0,427,48.08,23.3,6,39,10
2022-10-02,P105,S3,Fashion,82,68.81,52.33,15,1,0,440,70.92,38.6,6,39,10
2022-10-03,P101,S1,Electronics,107,70.81,45.51,15,1,0,229,74.53,23.9,0,40,10
2022-10-03,P101,S2,Electronics,67,28.02,18.94,0,0,1,207,30.46,31.8,0,40,10
2022-10-03,P101,S3,Electronics,130,51.29,31.09,10,1,0,173,53.34,31.9,0,40,10
2022-10-03,P102,S1,Electronics,43,76.56,48.53,0,0,0,338,71.4,19.5,0,40,10
2022-10-03,P102,S2,Electronics,40,79.9,51.31,5,1,0,328,79.64,26.2,0,40,10
2022-10-03,P102,S3,Electronics,25,93.26,74.53,0,0,0,445,96.0,36.3,0,40,10
2022-10-03,P103,S1,Grocery,92,49.24,31.24,10,1,0,268,46.07,23.5,0,40,10
2022-10-03,P103,S2,Grocery,123,83.41,63.69,0,0,0,405,76.52,13.5,0,40,10
2022-10-03,P103,S3,Grocery,100,80.26,59.24,0,0,0,65,88.05,14.1,0,40,10
2022-10-03,P104,S1,Fashion,79,20.6,16.21,20,1,0,435,19.85,17.4,0,40,10
2022-10-03,P104,S2,Fashion,104,96.42,69.57,5,1,0,321,97.13,15.2,0,40,10
2022-10-03,P104,S3,Fashion,219,92.5,65.46,5,1,1,316,101.66,19.2,0,40,10
2022-10-03,P105,S1,Fashion,119,47.78,29.47,10,1,1,276,46.22,18.3,0,40,10
2022-10-03,P105,S2,Fashion,177,91.15,64.0,15,1,0,417,85.88,34.5,0,40,10
2022-10-03,P105,S3,Fashion,96,25.96,19.86,0,0,0,271,27.38,32.1,0,40,10
2022-10-04,P101,S1,Electronics,58,63.92,45.99,0,0,0,437,69.43,18.7,1,40,10
2022-10-04,P101,S2,Electronics,120,81.36,58.77,20,1,0,87,82.28,34.0,1,40,10
2022-10-04,P101,S3,Electronics,37,48.54,37.96,20,1,0,489,53.33,15.4,1,40,10
2022-10-04,P102,S1,Electronics,41,84.13,50.86,20,1,0,256,84.44,10.4,1,40,10
2022-10-04,P102,S2,Electronics,37,36.62,25.35,5,1,0,90,37.62,14.7,1,40,10
2022-10-04,P102,S3,Electronics,71,42.7,34.1,15,1,0,412,46.43,37.7,1,40,10
2022-10-04,P103,S1,Grocery,144,46.49,34.89,0,0,0,370,43.43,10.0,1,40,10
2022-10-04,P103,S2,Grocery,112,52.49,32.99,20,1,0,257,49.49,29.5,1,40,10
2022-10-04,P103,S3,Grocery,76,91.03,70.35,20,1,0,177,88.59,38.8,1,40,10
2022-10-04,P104,S1,Fashion,74,48.93,29.78,20,1,0,208,46.19,10.3,1,40,10
2022-10-04,P104,S2,Fashion,122,67.45,45.73,15,1,0,341,71.49,36.0,1,40,10
2022-10-04,P104,S3,Fashion,74,44.7,31.31,0,0,0,415,45.06,13.2,1,40,10
2022-10-04,P105,S1,Fashion,157,43.26,26.8,10,1,0,84,47.28,29.6,1,40,10
2022-10-04,P105,S2,Fashion,98,38.87,26.44,0,0,0,452,37.63,35.7,1,40,10
2022-10-04,P105,S3,Fashion,36,76.4,55.89,15,1,0,77,71.81,32.1,1,40,10
2022-10-05,P101,S1,Electronics,94,93.17,57.74,0,0,1,481,91.34,11.7,2,40,10
2022-10-05,P101,S2,Electronics,56,28.93,21.51,5,1,1,460,29.23,28.6,2,40,10
2022-10-05,P101,S3,Electronics,172,90.57,56.43,10,1,0,205,90.78,14.2,2,40,10
2022-10-05,P102,S1,Electronics,143,81.03,58.45,10,1,0,340,88.1,23.9,2,40,10
2022-10-05,P102,S2,Electronics,145,83.75,60.39,15,1,0,76,83.59,22.2,2,40,10
2022-10-05,P102,S3,Electronics,203,70.59,55.38,15,1,1,402,64.07,13.1,2,40,10
2022-10-05,P103,S1,Grocery,53,51.11,33.86,0,0,0,477,46.55,37.2,2,40,10
2022-10-05,P103,S2,Grocery,45,31.14,21.88,15,1,0,341,30.14,26.3,2,40,10
2022-10-05,P103,S3,Grocery,49,44.45,34.98,10,1,0,151,41.3,29.0,2,40,10
2022-10-05,P104,S1,Fashion,115,59.01,36.16,5,1,0,370,61.76,19.1,2,40,10
2022-10-05,P104,S2,Fashion,45,28.81,21.22,15,1,0,282,28.57,19.7,2,40,10
2022-10-05,P104,S3,Fashion,144,85.95,66.37,5,1,1,291,87.56,10.4,2,40,10
2022-10-05,P105,S1,Fashion,122,32.52,25.92,20,1,0,499,34.81,36.3,2,40,10
2022-10-05,P105,S2,Fashion,35,30.17,21.81,15,1,0,243,27.78,34.2,2,40,10
2022-10-05,P105,S3,Fashion,246,45.47,34.77,20,1,1,273,42.57,12.6,2,40,10
2022-10-06,P101,S1,Electronics,152,86.22,58.39,15,1,0,350,88.71,31.7,3,40,10
2022-10-06,P101,S2,Electronics,124,98.54,59.43,0,0,0,121,89.42,14.8,3,40,10
2022-10-06,P101,S3,Electronics,171,95.18,69.0,5,1,1,389,90.04,14.1,3,40,10
2022-10-06,P102,S1,Electronics,61,94.68,60.94,10,1,0,134,101.49,26.3,3,40,10
2022-10-06,P102,S2,Electronics,39,75.61,48.1,20,1,0,460,72.23,38.1,3,40,10
2022-10-06,P102,S3,Electronics,65,82.82,51.69,20,1,0,331,75.84,11.0,3,40,10
2022-10-06,P103,S1,Grocery,35,99.43,73.19,10,1,0,187,103.54,12.5,3,40,10
2022-10-06,P103,S2,Grocery,108,69.34,50.98,0,0,0,379,74.67,35.9,3,40,10
2022-10-06,P103,S3,Grocery,96,47.23,32.73,5,1,0,106,50.94,26.8,3,40,10
2022-10-06,P104,S1,Fashion,84,65.81,51.07,15,1,1,312,62.73,14.0,3,40,10
2022-10-06,P104,S2,Fashion,224,89.21,54.04,5,1,1,51,80.61,33.7,3,40,10
2022-10-06,P104,S3,Fashion,84,45.43,31.11,5,1,0,171,41.02,16.0,3,40,10
2022-10-06,P105,S1,Fashion,33,33.84,22.66,5,1,0,464,35.26,11.0,3,40,10
2022-10-06,P105,S2,Fashion,126,43.01,26.92,10,1,1,346,39.58,23.2,3,40,10
2022-10-06,P105,S3,Fashion,168,71.3,52.76,5,1,1,433,71.5,30.9,3,40,10
2022-10-07,P101,S1,Electronics,51,59.42,47.17,0,0,0,249,55.8,34.6,4,40,10
2022-10-07,P101,S2,Electronics,59,47.02,30.3,5,1,1,339,43.31,22.2,4,40,10
2022-10-07,P101,S3,Electronics,139,75.92,45.86,10,1,0,137,70.32,31.3,4,40,10
2022-10-07,P102,S1,Electronics,49,83.28,54.07,10,1,1,428,79.02,17.0,4,40,10
2022-10-07,P102,S2,Electronics,127,70.33,44.91,5,1,0,490,70.68,26.9,4,40,10
2022-10-07,P102,S3,Electronics,134,60.88,38.91,15,1,0,201,60.93,15.5,4,40,10
2022-10-07,P103,S1,Grocery,86,60.56,40.53,5,1,0,123,62.1,36.7,4,40,10
2022-10-07,P103,S2,Grocery,103,65.54,45.83,5,1,0,164,70.59,27.6,4,40,10
2022-10-07,P103,S3,Grocery,36,93.86,74.03,20,1,0,409,84.79,38.1,4,40,10
2022-10-07,P104,S1,Fashion,73,61.17,40.09,15,1,0,420,61.36,28.5,4,40,10
2022-10-07,P104,S2,Fashion,120,38.96,24.24,0,0,0,378,35.36,39.2,4,40,10
2022-10-07,P104,S3,Fashion,224,65.33,47.02,15,1,1,204,62.12,12.6,4,40,10
2022-10-07,P105,S1,Fashion,34,36.75,23.2,0,0,0,120,39.33,17.0,4,40,10
2022-10-07,P105,S2,Fashion,154,43.3,32.61,10,1,0,313,47.31,35.8,4,40,10
2022-10-07,P105,S3,Fashion,88,61.13,39.8,20,1,0,340,64.22,36.1,4,40,10
2022-10-08,P101,S1,Electronics,40,23.26,14.15,20,1,0,223,20.94,15.4,5,40,10
2022-10-08,P101,S2,Electronics,46,53.73,38.25,5,1,0,118,56.73,30.3,5,40,10
2022-10-08,P101,S3,Electronics,162,51.33,32.77,5,1,0,59,52.08,32.8,5,40,10
2022-10-08,P102,S1,Electronics,121,54.31,34.23,0,0,0,157,56.59,19.3,5,40,10
2022-10-08,P102,S2,Electronics,173,62.54,44.31,15,1,0,232,61.64,33.0,5,40,10
2022-10-08,P102,S3,Electronics,265,54.4,36.16,5,1,1,225,50.25,23.8,5,40,10
2022-10-08,P103,S1,Grocery,159,89.22,69.6,15,1,0,399,89.51,25.8,5,40,10
2022-10-08,P103,S2,Grocery,72,81.77,61.34,10,1,0,54,79.23,33.5,5,40,10
2022-10-08,P103,S3,Grocery,220,44.86,32.03,15,1,1,71,47.29,12.8,5,40,10
2022-10-08,P104,S1,Fashion,56,58.15,38.28,10,1,0,186,61.64,38.6,5,40,10
2022-10-08,P104,S2,Fashion,63,90.0,67.26,5,1,0,137,89.88,11.2,5,40,10
2022-10-08,P104,S3,Fashion,106,30.26,21.08,5,1,0,214,31.72,11.9,5,40,10
2022-10-08,P105,S1,Fashion,148,46.04,33.88,0,0,0,244,42.14,27.4,5,40,10
2022-10-08,P105,S2,Fashion,87,35.66,25.59,10,1,0,245,34.29,23.8,5,40,10
2022-10-08,P105,S3,Fashion,136,33.15,24.37,15,1,0,106,36.21,26.1,5,40,10
2022-10-09,P101,S1,Electronics,181,85.67,55.82,20,1,0,405,82.72,22.7,6,40,10
2022-10-09,P101,S2,Electronics,81,44.92,31.57,10,1,0,213,44.23,31.0,6,40,10
2022-10-09,P101,S3,Electronics,72,25.66,17.15,10,1,0,176,24.92,10.2,6,40,10
2022-10-09,P102,S1,Electronics,171,33.65,20.57,20,1,0,484,31.4,28.5,6,40,10
2022-10-09,P102,S2,Electronics,108,31.28,21.17,5,1,1,60,34.28,12.7,6,40,10
2022-10-09,P102,S3,Electronics,135,81.37,53.03,0,0,0,353,73.55,31.9,6,40,10
2022-10-09,P103,S1,Grocery,132,66.38,47.04,5,1,0,196,66.22,25.1,6,40,10
2022-10-09,P103,S2,Grocery,78,72.56,51.38,0,0,0,168,71.34,34.6,6,40,10
2022-10-09,P103,S3,Grocery,86,60.94,38.21,5,1,0,488,66.25,23.5,6,40,10
2022-10-09,P104,S1,Fashion,51,71.77,52.32,5,1,0,159,67.35,28.9,6,40,10
2022-10-09,P104,S2,Fashion,115,70.72,43.44,0,0,0,488,69.97,32.6,6,40,10
2022-10-09,P104,S3,Fashion,110,76.35,55.66,0,0,0,124,78.75,35.0,6,40,10
2022-10-09,P105,S1,Fashion,82,31.05,21.03,0,0,0,449,31.64,27.7,6,40,10
2022-10-09,P105,S2,Fashion,114,54.75,42.68,15,1,0,320,56.97,21.1,6,40,10
2022-10-09,P105,S3,Fashion,166,22.35,15.25,15,1,0,115,23.66,19.4,6,40,10
2022-10-10,P101,S1,Electronics,132,94.4,70.41,15,1,0,65,99.36,23.6,0,41,10
2022-10-10,P101,S2,Electronics,96,91.12,55.47,15,1,0,409,92.7,10.6,0,41,10
2022-10-10,P101,S3,Electronics,172,94.81,63.5,20,1,0,432,101.2,13.7,0,41,10
2022-10-10,P102,S1,Electronics,186,67.57,49.44,15,1,0,327,71.94,32.3,0,41,10
2022-10-10,P102,S2,Electronics,38,40.19,32.01,10,1,0,422,42.85,26.3,0,41,10
2022-10-10,P102,S3,Electronics,179,57.27,37.92,10,1,1,337,60.44,11.2,0,41,10
2022-10-10,P103,S1,Grocery,78,89.86,59.49,0,0,1,197,95.14,12.1,0,41,10
2022-10-10,P103,S2,Grocery,114,77.41,52.54,0,0,0,64,84.55,23.5,0,41,10
2022-10-10,P103,S3,Grocery,46,78.31,55.84,0,0,0,272,73.36,18.3,0,41,10
2022-10-10,P104,S1,Fashion,104,33.61,25.57,0,0,0,306,31.77,36.7,0,41,10
2022-10-10,P104,S2,Fashion,175,69.95,47.38,10,1,1,132,64.56,16.0,0,41,10
2022-10-10,P104,S3,Fashion,70,34.54,22.65,10,1,0,419,31.46,23.2,0,41,10
2022-10-10,P105,S1,Fashion,46,78.23,54.45,15,1,0,65,72.36,11.4,0,41,10
2022-10-10,P105,S2,Fashion,68,94.95,67.93,5,1,0,429,99.23,10.9,0,41,10
2022-10-10,P105,S3,Fashion,86,24.51,15.62,20,1,0,286,25.08,11.3,0,41,10
2022-10-11,P101,S1,Electronics,92,50.2,37.24,15,1,0,176,51.93,13.4,1,41,10
2022-10-11,P101,S2,Electronics,141,82.76,58.49,15,1,0,387,75.04,13.6,1,41,10
2022-10-11,P101,S3,Electronics,51,29.95,19.07,5,1,0,189,31.9,25.2,1,41,10
2022-10-11,P102,S1,Electronics,105,88.72,58.4,20,1,0,485,84.16,32.3,1,41,10
2022-10-11,P102,S2,Electronics,65,20.24,15.41,20,1,0,374,18.82,22.5,1,41,10
2022-10-11,P102,S3,Electronics,138,42.76,28.9,5,1,0,206,40.1,32.5,1,41,10
2022-10-11,P103,S1,Grocery,108,86.76,60.48,10,1,0,326,85.8,10.1,1,41,10
2022-10-11,P103,S2,Grocery,140,96.55,60.0,10,1,1,124,102.19,21.1,1,41,10
2022-10-11,P103,S3,Grocery,54,69.61,54.58,0,0,0,210,74.8,13.2,1,41,10
2022-10-11,P104,S1,Fashion,55,60.52,45.86,15,1,0,213,65.92,25.0,1,41,10
2022-10-11,P104,S2,Fashion,84,66.08,46.84,5,1,0,348,66.03,26.2,1,41,10
2022-10-11,P104,S3,Fashion,151,76.34,54.11,5,1,0,257,80.81,12.3,1,41,10
2022-10-11,P105,S1,Fashion,69,60.23,40.44,15,1,0,480,60.26,35.7,1,41,10
2022-10-11,P105,S2,Fashion,124,59.26,37.92,5,1,0,110,60.37,33.7,1,41,10
2022-10-11,P105,S3,Fashion,31,28.18,20.43,0,0,0,171,27.66,17.0,1,41,10
2022-10-12,P101,S1,Electronics,79,26.94,19.43,5,1,0,445,25.84,16.2,2,41,10
2022-10-12,P101,S2,Electronics,117,82.08,65.3,5,1,0,197,77.57,32.8,2,41,10
2022-10-12,P101,S3,Electronics,35,51.31,35.2,5,1,0,59,56.24,33.8,2,41,10
2022-10-12,P102,S1,Electronics,73,55.74,35.86,0,0,0,154,52.02,15.9,2,41,10
2022-10-12,P102,S2,Electronics,134,51.36,38.9,5,1,0,478,56.12,20.8,2,41,10
2022-10-12,P102,S3,Electronics,154,85.36,53.97,20,1,0,221,86.98,26.8,2,41,10
2022-10-12,P103,S1,Grocery,76,67.35,50.83,5,1,0,219,64.51,31.0,2,41,10
2022-10-12,P103,S2,Grocery,75,78.51,54.34,5,1,0,496,73.21,32.5,2,41,10
2022-10-12,P103,S3,Grocery,66,75.47,48.73,0,0,0,386,76.8,32.6,2,41,10
2022-10-12,P104,S1,Fashion,76,32.56,24.61,10,1,1,371,35.44,30.8,2,41,10
2022-10-12,P104,S2,Fashion,110,27.4,17.97,15,1,0,220,26.99,37.3,2,41,10
2022-10-12,P104,S3,Fashion,167,78.31,48.57,20,1,1,58,72.9,19.8,2,41,10
2022-10-12,P105,S1,Fashion,74,49.22,29.98,20,1,1,495,49.56,10.4,2,41,10
2022-10-12,P105,S2,Fashion,32,84.17,59.91,10,1,0,224,82.64,14.3,2,41,10
2022-10-12,P105,S3,Fashion,101,31.34,21.9,15,1,0,179,31.81,22.1,2,41,10
2022-10-13,P101,S1,Electronics,49,85.81,66.38,10,1,0,259,80.86,10.6,3,41,10
2022-10-13,P101,S2,Electronics,55,46.98,32.85,5,1,0,100,43.51,23.3,3,41,10
2022-10-13,P101,S3,Electronics,175,73.42,51.96,20,1,0,236,71.1,21.9,3,41,10
2022-10-13,P102,S1,Electronics,174,47.31,29.93,10,1,0,162,43.07,18.4,3,41,10
2022-10-13,P102,S2,Electronics,57,60.79,39.33,20,1,0,199,54.96,23.4,3,41,10
2022-10-13,P102,S3,Electronics,125,45.8,35.1,0,0,0,215,47.78,29.5,3,41,10
2022-10-13,P103,S1,Grocery,169,25.51,19.16,5,1,0,282,27.21,11.0,3,41,10
2022-10-13,P103,S2,Grocery,46,72.52,55.49,20,1,0,404,70.55,29.3,3,41,10
2022-10-13,P103,S3,Grocery,183,76.43,55.58,15,1,0,281,82.23,34.8,3,41,10
2022-10-13,P104,S1,Fashion,103,59.36,44.61,0,0,0,344,60.52,10.8,3,41,10
2022-10-13,P104,S2,Fashion,126,61.91,44.47,15,1,0,419,57.78,27.6,3,41,10
2022-10-13,P104,S3,Fashion,75,77.02,53.06,5,1,1,141,81.4,39.5,3,41,10
2022-10-13,P105,S1,Fashion,173,26.99,18.42,10,1,0,151,27.67,15.1,3,41,10
2022-10-13,P105,S2,Fashion,40,96.84,61.4,5,1,0,408,96.94,32.3,3,41,10
2022-10-13,P105,S3,Fashion,31,73.04,44.74,0,0,0,356,72.38,13.2,3,41,10
2022-10-14,P101,S1,Electronics,70,66.94,48.27,10,1,0,191,66.14,20.3,4,41,10
2022-10-14,P101,S2,Electronics,90,84.84,52.0,0,0,0,114,83.11,25.2,4,41,10
2022-10-14,P101,S3,Electronics,117,90.2,58.92,0,0,0,68,88.53,21.1,4,41,10
2022-10-14,P102,S1,Electronics,137,20.99,13.03,0,0,0,210,22.5,30.9,4,41,10
2022-10-14,P102,S2,Electronics,51,37.44,24.36,5,1,0,156,40.13,30.7,4,41,10
2022-10-14,P102,S3,Electronics,227,73.63,44.63,5,1,1,184,78.27,11.1,4,41,10
2022-10-14,P103,S1,Grocery,112,29.54,17.97,10,1,0,119,28.98,33.1,4,41,10
2022-10-14,P103,S2,Grocery,152,70.13,50.1,10,1,0,256,76.27,33.2,4,41,10
2022-10-14,P103,S3,Grocery,62,64.6,43.78,0,0,1,299,68.07,28.3,4,41,10
2022-10-14,P104,S1,Fashion,160,38.88,29.17,20,1,0,57,35.46,37.7,4,41,10
2022-10-14,P104,S2,Fashion,67,34.77,22.16,0,0,0,391,37.29,12.6,4,41,10
2022-10-14,P104,S3,Fashion,75,67.42,47.96,15,1,0,299,72.54,36.6,4,41,10
2022-10-14,P105,S1,Fashion,104,34.55,22.66,5,1,0,377,31.86,15.7,4,41,10
2022-10-14,P105,S2,Fashion,68,74.55,53.68,15,1,0,99,69.69,17.8,4,41,10
2022-10-14,P105,S3,Fashion,73,59.4,42.33,10,1,0,348,62.32,29.3,4,41,10
2022-10-15,P101,S1,Electronics,125,38.73,27.3,0,0,0,141,36.12,39.7,5,41,10
2022-10-15,P101,S2,Electronics,131,31.95,20.59,15,1,0,294,33.53,38.2,5,41,10
2022-10-15,P101,S3,Electronics,162,32.43,22.58,15,1,1,364,29.87,13.2,5,41,10
2022-10-15,P102,S1,Electronics,45,27.76,17.43,20,1,0,389,28.27,20.0,5,41,10
2022-10-15,P102,S2,Electronics,137,66.4,52.1,20,1,0,242,70.4,20.0,5,41,10
2022-10-15,P102,S3,Electronics,112,24.3,18.16,5,1,0,195,24.64,23.7,5,41,10
2022-10-15,P103,S1,Grocery,64,34.45,25.2,20,1,0,438,36.89,35.1,5,41,10
2022-10-15,P103,S2,Grocery,183,42.79,33.51,10,1,0,165,40.21,18.8,5,41,10
2022-10-15,P103,S3,Grocery,119,69.32,46.31,15,1,0,179,67.78,39.5,5,41,10
2022-10-15,P104,S1,Fashion,69,91.13,63.36,15,1,0,78,91.39,16.4,5,41,10
2022-10-15,P104,S2,Fashion,49,98.36,65.6,15,1,0,160,95.0,21.1,5,41,10
2022-10-15,P104,S3,Fashion,23,56.31,35.92,0,0,0,392,61.82,15.5,5,41,10
2022-10-15,P105,S1,Fashion,234,96.74,69.29,15,1,1,487,102.44,35.6,5,41,10
2022-10-15,P105,S2,Fashion,123,31.82,23.05,10,1,0,217,32.58,17.8,5,41,10
2022-10-15,P105,S3,Fashion,110,29.34,19.75,20,1,0,309,29.63,29.6,5,41,10
2022-10-16,P101,S1,Electronics,94,76.23,53.86,0,0,0,111,83.21,21.7,6,41,10
2022-10-16,P101,S2,Electronics,55,92.25,66.91,10,1,0,399,88.44,25.0,6,41,10
2022-10-16,P101,S3,Electronics,36,67.46,49.53,0,0,0,403,65.37,22.6,6,41,10
2022-10-16,P102,S1,Electronics,112,54.61,41.62,0,0,0,452,54.33,31.2,6,41,10
2022-10-16,P102,S2,Electronics,78,87.42,57.14,0,0,0,147,96.1,33.8,6,41,10
2022-10-16,P102,S3,Electronics,142,99.42,77.93,5,1,0,416,108.12,35.2,6,41,10
2022-10-16,P103,S1,Grocery,145,97.59,75.35,15,1,0,102,102.14,25.6,6,41,10
2022-10-16,P103,S2,Grocery,67,90.16,55.87,0,0,0,456,84.29,14.7,6,41,10
2022-10-16,P103,S3,Grocery,84,96.34,74.42,10,1,0,152,90.36,34.3,6,41,10
2022-10-16,P104,S1,Fashion,125,41.07,25.88,20,1,0,337,45.15,38.3,6,41,10
2022-10-16,P104,S2,Fashion,155,24.78,17.52,15,1,0,150,25.02,32.0,6,41,10
2022-10-16,P104,S3,Fashion,178,80.73,62.05,5,1,0,492,78.47,38.3,6,41,10
2022-10-16,P105,S1,Fashion,138,38.82,26.06,10,1,0,274,39.64,33.5,6,41,10
2022-10-16,P105,S2,Fashion,35,35.47,22.16,15,1,0,121,38.76,10.2,6,41,10
2022-10-16,P105,S3,Fashion,152,86.28,52.85,20,1,0,393,78.94,24.7,6,41,10
2022-10-17,P101,S1,Electronics,110,67.45,48.69,0,0,0,224,67.02,30.8,0,42,10
2022-10-17,P101,S2,Electronics,79,85.45,61.21,20,1,0,306,93.65,26.3,0,42,10
2022-10-17,P101,S3,Electronics,182,59.1,43.76,5,1,0,266,55.81,25.1,0,42,10
2022-10-17,P102,S1,Electronics,162,94.12,57.52,10,1,0,279,102.28,39.6,0,42,10
2022-10-17,P102,S2,Electronics,157,46.6,32.97,15,1,0,381,43.6,35.2,0,42,10
2022-10-17,P102,S3,Electronics,161,62.28,45.54,15,1,0,372,62.43,29.7,0,42,10
2022-10-17,P103,S1,Grocery,113,41.96,27.18,0,0,0,199,38.63,10.6,0,42,10
2022-10-17,P103,S2,Grocery,59,53.65,33.01,5,1,0,91,51.19,37.5,0,42,10
2022-10-17,P103,S3,Grocery,114,30.48,24.35,15,1,0,217,28.77,36.3,0,42,10
2022-10-17,P104,S1,Fashion,135,37.73,24.63,5,1,0,206,37.52,32.5,0,42,10
2022-10-17,P104,S2,Fashion,181,22.94,16.01,20,1,0,416,23.33,10.1,0,42,10
2022-10-17,P104,S3,Fashion,106,57.28,42.13,10,1,0,116,58.69,39.9,0,42,10
2022-10-17,P105,S1,Fashion,118,20.2,12.41,5,1,0,141,19.55,35.1,0,42,10
2022-10-17,P105,S2,Fashion,84,78.68,53.33,0,0,0,494,79.8,30.0,0,42,10
2022-10-17,P105,S3,Fashion,108,43.31,27.26,20,1,0,246,44.28,38.6,0,42,10
2022-10-18,P101,S1,Electronics,164,61.49,47.74,15,1,0,134,66.22,10.3,1,42,10
